Date,Close,High,Low,Open,Volume,Adj Close,Daily_Return
2015-02-26,179.34852600097656,181.0525440230303,178.19829997280607,180.2218275946993,21459750,179.34852600097656,-0.001363910021531356
2015-02-27,182.2347106933593,183.39558660147352,179.90233746829074,180.53069262153383,18659378,182.2347106933593,0.01609260336138485
2015-03-02,184.0878753662109,186.48416233764087,182.2347448791376,185.09963939650848,14579511,184.0878753662109,0.010169109198795212
2015-03-03,191.8731231689453,193.076584351302,184.7588261102915,185.0996212238765,20636925,191.8731231689453,0.04229093191089861
2015-03-04,189.1147308349609,193.75820652930216,187.45331196984404,192.98073922482945,14476047,189.1147308349609,-0.014376126725969995
2015-03-05,188.4970245361328,191.43646774219923,187.0486026279804,190.1051941558906,10716702,188.4970245361328,-0.0032663045131432478
2015-03-09,185.2380523681641,189.94542663337924,184.0665408344018,188.52895441528287,14065391,185.2380523681641,-0.01728924992842007
2015-03-10,183.0015411376953,186.54803975590264,182.2027741670949,185.08896804585885,15234060,183.0015411376953,-0.012073713807051245
2015-03-11,182.3199157714844,185.2273947918955,181.5637482761328,183.3849287975054,11635873,182.3199157714844,-0.0037246974095045404
2015-03-12,183.99197387695312,184.75879117503467,182.24534237507405,182.75656338629645,11782380,183.99197387695312,0.009171011835944709
2015-03-13,181.07383728027344,185.22739083681708,180.41353263074024,185.09959268892405,12936157,181.07383728027344,-0.015860129848007554
2015-03-16,179.3698272705078,181.8939118970542,178.98641859107912,181.3720552179372,13839990,179.3698272705078,-0.009410580983756911
2015-03-17,182.5116271972656,183.1612820655576,179.13552625773318,181.16970385507284,19070082,182.5116271972656,0.017515766026911628
2015-03-18,185.0250701904297,185.7918876247925,182.05367751509428,182.5435847040609,9269885,185.0250701904297,0.013771412987554355
2015-03-19,182.36251831054688,186.73971879510893,181.9258604,186.49477233551195,13934612,182.36251831054688,-0.01439022223930242
2015-03-20,181.92588806152344,183.42755924187512,180.7543621595169,182.7352907046087,10405717,181.92588806152344,-0.0023942981982728595
2015-03-23,179.3378906,184.0346010747076,178.51782397653736,182.43708138411853,13251683,179.3378906,-0.014225559039998892
2015-03-24,180.61590576171875,181.96847901169176,179.36984520244596,179.36984520244596,9238431,180.61590576171875,0.007126297501565126
2015-03-25,179.96621704101562,180.94603123627687,179.1355006784566,180.83953278434672,10264941,179.96621704101562,-0.0035970736794368463
2015-03-26,176.64340209960938,180.89281917340105,175.53578953448115,179.1568371752872,20621346,176.64340209960938,-0.018463548303896182
2015-03-27,172.8945313,177.85750159828535,170.7112417593363,177.62319077108478,23326922,172.8945313,-0.02122281814689786
2015-03-30,172.6921844482422,174.17255580025198,169.64624297036656,173.9382592,17330588,172.6921844482422,-0.0011703484791356633
2015-03-31,175.94046020507812,177.41018148457962,174.23642811471314,174.23642811471314,20235395,175.94046020507812,0.018809628051288385
2015-04-01,178.08114624023438,178.70950135597803,173.19272487103203,175.70615955275932,14588531,178.08114624023438,0.012167104898219705
2015-04-06,175.65293884277344,178.4965334219954,174.9606845403668,178.07052530560864,12334096,175.65293884277344,-0.013635398517624409
2015-04-07,177.39956665039062,178.0918209370022,175.95114477522606,175.95114477522606,21275454,177.39956665039062,0.009943629859678005
2015-04-08,184.43931579589844,185.2061190174064,177.41021754142855,177.53801570855407,24821205,184.43931579589844,0.03968301207511615
2015-04-09,190.6590118408203,191.4897284283451,182.9270088555144,184.3541311541121,27276420,190.6590118408203,0.033722181293518894
2015-04-10,192.6292724609375,193.57713728800425,189.3809837909372,190.62704433606712,25323219,192.6292724609375,0.01033394960507894
2015-04-13,196.4952850341797,196.97454238182425,191.4364653750179,193.15113344797663,20177342,196.4952850341797,0.020069704483913098
2015-04-15,196.7402191162109,200.1376052604348,193.23632029456007,196.17574884773205,22231264,196.7402191162109,0.0012465137877919474
2015-04-16,197.7413482666016,199.7968255520395,195.7497700612804,196.92128163426204,20177302,197.7413482666016,0.005088584097791005
2015-04-17,197.4218292236328,201.1387250709477,196.51656386101573,199.16844665304703,23958678,197.4218292236328,-0.001615843351780888
2015-04-20,188.64610290527344,199.67965652585823,187.12313222242497,199.64770698683893,37628162,188.64610290527344,-0.04445165133394913
2015-04-21,186.6864624023437,190.7441815678973,185.83446053072387,189.6046054259296,17707007,186.6864624023437,-0.010387919351367403
2015-04-22,187.3894043,188.8804255337765,184.673607998186,187.84736193682545,14761313,187.3894043,0.0037653608548291473
2015-04-23,186.8143005371093,189.44488387194733,185.11026812132016,188.2627224030284,13337818,186.8143005371093,-0.003069030317050303
2015-04-24,187.20835876464844,188.39053453999443,185.0250830661014,186.8036645437024,12709854,187.20835876464844,0.002109357936765033
2015-04-27,186.4415283203125,189.04016192770885,185.62146171252093,187.453292162716,11042925,186.4415283203125,-0.00409613357756089
2015-04-28,184.2902069091797,187.86865490589847,182.8737346520141,186.31373464262947,14687371,184.2902069091797,-0.011538853122018855
2015-04-29,181.0525665283203,185.42978176208143,180.4987602468445,183.6086009884989,16387960,181.0525665283203,-0.017568162927153907
2015-04-30,183.68316650390625,184.43933417224804,180.6159248747651,181.0525828747045,34802149,183.68316650390625,0.014529481829656632
2015-05-04,189.7750396728516,190.4033948600845,183.2890980527156,184.503209039488,15078502,189.7750396728516,0.03316511406512479
2015-05-05,190.0305938720703,192.0860707476287,188.5289231325108,190.3607532722576,17846755,190.0305938720703,0.0013466164974027528
2015-05-06,187.49591064453125,191.01045983497983,185.7386289399295,189.57268777269337,22438208,187.49591064453125,-0.013338290303115174
2015-05-07,185.4723663330078,187.1124853516761,183.1825782397748,186.3776317237919,16735535,185.4723663330078,-0.010792471710808771
2015-05-08,191.8964385986328,192.76997354027543,185.7278026704734,187.8630975074672,17104443,191.8964385986328,0.034636277051055986
2015-05-11,193.2444610595703,193.9993572179756,190.5375843595077,192.5758227044685,14214007,193.2444610595703,0.007024739337434971
2015-05-12,187.36700439453125,193.0179922461284,186.6013241708603,193.0179922461284,16650201,187.36700439453125,-0.030414619041666868
2015-05-13,190.9042816162109,191.66997630196155,184.8866219879941,188.36996337123963,16701434,190.9042816162109,0.01887886948457229
2015-05-14,189.41604614257807,191.1415480241353,187.7121267,191.0983975189868,12329713,189.41604614257807,-0.007795715533634562
2015-05-15,188.4993591308593,191.30329225237853,187.66897473862284,190.2140768406317,8331715,188.4993591308593,-0.00483954253288954
2015-05-18,192.2954559326172,192.8238876120103,188.1219226282368,188.70427443839463,9847540,192.2954559326172,0.02013851303930747
2015-05-19,193.1582031,195.14252149077168,191.22780488896137,192.23074809779385,14513036,193.1582031,0.004486570747075369
2015-05-20,196.02682495117188,196.49055246225527,193.6219151886508,194.2042813824008,8708891,196.02682495117188,0.014851152087425268
2015-05-21,193.41700744628903,197.43956405172872,192.84543970957185,196.54446115929147,10759523,193.41700744628903,-0.01331357331086147
2015-05-22,194.9484100341797,195.32586537004315,193.47095516902235,193.47095516902235,8349048,194.9484100341797,0.007917621144644782
2015-05-25,192.9317321777344,195.8435056913825,192.4680046449134,194.11800387682104,6617337,192.9317321777344,-0.01034467455308663
2015-05-26,190.7964324951172,193.2552624396404,190.3866251047136,193.03956751937065,9510249,190.7964324951172,-0.011067643764531732
2015-05-27,190.9473876953125,192.1552416804024,189.8473883573517,191.0983640442373,8078236,190.9473876953125,0.0007911846056092298
2015-05-28,188.8984222412109,192.8778438191599,188.07880730448653,191.0660694949908,26538868,188.8984222412109,-0.010730523621360288
2015-05-29,189.15719604492188,191.1954343435532,188.3160133065385,189.7826838873084,29277517,189.15719604492188,0.001369909820530646
2015-06-01,194.60330200195312,195.17488420406747,189.3729052,189.8042806131137,19594976,194.60330200195312,0.0287914288798079
2015-06-02,193.82684326171875,198.1729212630713,192.27390020247543,195.3582182672739,20178960,193.82684326171875,-0.003989956656678784
2015-06-03,193.33074951171875,196.37193124706977,191.63761422713773,193.9023172906168,15546279,193.33074951171875,-0.0025594687590827503
2015-06-04,196.8572235107422,197.6121197199217,192.5111315018524,195.02388152032304,15931395,196.8572235107422,0.01824062653214753
2015-06-05,195.7895965576172,197.77391511708967,195.07782197986305,196.2533241164874,13066337,195.7895965576172,-0.005423356756155462
2015-06-08,190.9797821044922,196.27489789241844,190.47291842284835,195.58469134854155,10846953,190.9797821044922,-0.024566241198160754
2015-06-09,190.6022949,192.10130315072547,189.23268059150675,190.56992844988343,9153355,190.6022949,-0.0019765820252409805
2015-06-10,195.3689880371093,196.2533069695885,190.88270361627005,191.09838413741195,13509379,195.3689880371093,0.025008582082446384
2015-06-11,189.1895751953125,196.1670419,188.4346645481308,195.4121312307913,14676438,189.1895751953125,-0.031629445921187105
2015-06-12,191.9288024902344,192.5435064360036,189.42683620063488,189.58861100586896,21543824,191.9288024902344,0.014478743303345532
2015-06-15,194.4954833984375,195.1964739970354,191.9611648911316,193.01802840499525,12858570,194.4954833984375,0.01337308874385168
2015-06-16,194.9699707,195.1964496552248,192.6513474375684,193.90232329466608,13929305,194.9699707,0.002439580052306267
2015-06-17,200.8474273681641,203.2523371171076,192.82388178639968,195.2072234836889,26232634,200.8474273681641,0.03014544571690858
2015-06-18,211.1464691162109,211.8043091179948,201.12782073185448,201.1386047581477,49366799,211.1464691162109,0.051277937103810345
2015-06-19,214.9641265869141,217.06706927613607,211.9121608014269,211.9121608014269,45710935,214.9641265869141,0.018080612414134167
2015-06-22,213.8964844,217.56315413711965,212.7749024354501,215.02883594305328,19394187,213.8964844,-0.004966606307133858
2015-06-23,214.60821533203125,216.2689983658616,213.7454645413596,214.10135176214365,16007498,214.60821533203125,0.0033274550258632907
2015-06-24,213.72390747070312,217.07784018336383,212.80723650826133,214.60822635667503,18603004,213.72390747070312,-0.004120568543752978
2015-06-25,216.6680145263672,217.6278215097447,212.4513457325712,212.8827211136517,27175118,216.6680145263672,0.013775281813372509
2015-06-26,215.83767700195312,218.7278682049939,214.6945269551365,215.6651181733941,20966796,215.83767700195312,-0.0038323031954170528
2015-06-29,213.713119506836,214.36018982010447,209.64742678886435,213.07684761675625,20168946,213.713119506836,-0.009843311532202526
2015-06-30,215.708236694336,216.30137252426832,213.09843040389427,213.5082378,23184864,215.708236694336,0.009335492327770645
2015-07-01,216.90530395507807,217.94059923695067,215.90236075089544,215.90236075089544,14824266,216.90530395507807,0.005549474044602043
2015-07-02,218.0269012451172,219.94651570869195,217.2180703965187,217.62787783450327,15931202,218.0269012451172,0.00517090762460759
2015-07-03,217.2395935058593,218.66312801796485,216.3444906234865,217.7895932,13831096,217.2395935058593,-0.0036110577858131654
2015-07-06,219.0406036376953,219.7631477870404,214.65137541722385,214.8455022856604,12237733,219.0406036376953,0.008290432249347113
2015-07-07,216.3876495361328,219.2670563,215.6866591,218.0592166914452,11294999,216.3876495361328,-0.012111700102646838
2015-07-08,214.9533233642578,217.5631294469673,213.88567607578105,214.79154858868128,15190654,214.9533233642578,-0.006628502943443193
2015-07-09,212.9690399169922,215.90238163196287,212.0523688313264,214.8239357443033,16245867,212.9690399169922,-0.009231229441859279
2015-07-10,216.07492065429688,216.5494322256614,213.58373850410788,213.7670669574921,16110573,216.07492065429688,0.014583719485777191
2015-07-13,217.1964874267578,218.38277354976591,214.64060112592944,216.07491986142963,9860248,217.1964874267578,0.0051906383631414865
2015-07-14,215.21218872070312,218.1670986764032,214.6514048864835,217.6063148421835,9942927,215.21218872070312,-0.009135961311178331
2015-07-15,218.09158325195312,218.7925594,215.5896171666552,215.6327532717552,13532911,218.09158325195312,0.013379328319488515
2015-07-16,220.79844665527344,221.68276560890183,218.0915840607122,218.2749125080673,14854295,220.79844665527344,0.012411590410589923
2015-07-17,220.36708068847656,222.4053193,219.5690483089231,221.13277538559225,10195142,220.36708068847656,-0.0019536639561162916
2015-07-20,221.02496337890625,222.1465311031405,219.54750832755684,221.6828034944453,6348354,221.02496337890625,0.002985394589674284
2015-07-21,217.36900329589844,221.8229352900832,216.27978795355665,221.72587906316312,7923338,217.36900329589844,-0.016540937399638245
2015-07-22,226.5572662353516,227.3229464230499,216.6788111864502,216.7650833881179,17309440,226.5572662353516,0.042270345818099075
2015-07-23,225.4572906494141,230.3210161125313,224.57297169324767,227.2259141638479,18642915,225.4572906494141,-0.004855176813419071
2015-07-24,221.0896148681641,226.3954994366621,220.2376480508804,226.0396265922432,13099664,221.0896148681641,-0.019372519596368876
2015-07-27,216.8405914306641,222.13570667000928,216.06412714662065,221.05727525456635,20118553,216.8405914306641,-0.019218557325877517
2015-07-28,217.8974456787109,219.28861370373264,215.70821660757247,217.4768543045357,13382878,217.8974456787109,0.004873876431870761
2015-07-29,214.8238983154297,218.42587786888075,213.98272996279803,217.7356714692016,14790821,214.8238983154297,-0.014105476793028426
2015-07-30,215.7190399169922,217.41218974706385,214.02590448482044,215.7082558899956,11701228,215.7190399169922,0.004166862293170759
2015-07-31,216.0856934,217.3906037117329,213.52980718308112,215.6866699956045,16634259,216.0856934,0.0016996806732909597
2015-08-03,216.2151031494141,218.6739331075604,215.5572631546389,215.9023663902433,9887787,216.2151031494141,0.0005988816167230571
2015-08-04,213.09844970703125,216.9053264261123,211.3729621911188,216.42003081259008,12006872,213.09844970703125,-0.014414596376410849
2015-08-05,213.0445098876953,215.8592270656382,212.2572471926252,213.1523501478697,14345010,213.0445098876953,-0.00025312159431523096
2015-08-06,211.1464691162109,213.96118636612832,210.83373235370829,213.7454914423655,8708037,211.1464691162109,-0.00890912782725517
2015-08-07,212.31118774414065,214.3925624161517,210.7582303619759,211.1572537338405,8608888,212.31118774414065,0.005516164361188958
2015-08-10,208.97879028320312,213.2709472747408,208.0297673187262,212.3435067574489,9288894,208.97879028320312,-0.0156958165810529
2015-08-11,208.3533172607422,210.00331634222687,206.6278156034868,209.43174859757792,8762464,208.3533172607422,-0.0029929976224539745
2015-08-12,203.3709716796875,208.35333584262025,202.8641080422965,207.83568817885708,9650325,203.3709716796875,-0.023912964989271424
2015-08-13,201.3111267089844,205.75427430916096,200.45915999205167,204.2552517352384,9340350,201.3111267089844,-0.010128510247506606
2015-08-14,208.5582427978516,209.64745831183663,201.5160716532434,202.79941404955733,12739366,208.5582427978516,0.03599958038754414
2015-08-17,205.05332946777344,208.3533424272414,204.0503861876674,208.3533424272414,10857430,205.05332946777344,-0.016805441410797428
2015-08-18,203.62977600097656,206.1964461118649,203.21998302361047,206.1964461118649,6630334,203.62977600097656,-0.006942357241853991
2015-08-19,205.8945159912109,207.274900230702,202.6268550540492,203.6082302980981,8877298,205.8945159912109,0.011121850815292822
2015-08-20,197.6336669921875,207.04839415164244,197.0836673324692,207.04839415164244,19008087,197.6336669921875,-0.04012175340977053
2015-08-21,195.8326873779297,196.6846541096516,193.4709140217582,196.2748467805488,20050521,195.8326873779297,-0.009112716682674327
2015-08-24,178.92288208007812,189.80428166737124,176.43169994733043,189.80428166737124,35635706,178.92288208007812,-0.08634822676572884
2015-08-25,182.9346923828125,185.6307859673933,177.553318,181.36018098596003,49504268,182.9346923828125,0.02242200805226724
2015-08-26,184.0669860839844,188.6826781682492,181.1767811198376,182.85913214179487,18955515,184.0669860839844,0.006189606172690487
2015-08-27,187.4640655517578,190.0738718328802,184.85425927063545,186.9572019319312,26997546,187.4640655517578,0.018455669536651342
2015-08-28,188.1650391,190.4513099595181,186.8062087155816,188.7258227617289,10770215,188.1650391,0.0037392422178565976
2015-08-31,184.60623168945312,188.2621174,184.15328818730984,188.2621174,20708942,184.60623168945312,-0.018913223346742725
2015-09-01,181.1444702148437,184.1748681867301,180.11995885489355,184.1748681867301,21645696,181.1444702148437,-0.018752137687490733
2015-09-02,183.2366180419922,184.8650492135777,181.7375951865303,183.33367427908487,19652369,183.2366180419922,0.01154960913058578
2015-09-03,184.16409301757807,185.65233200762427,182.1258542266345,184.2072291276171,11659978,184.16409301757807,0.005061624611371718
2015-09-04,180.29249572753903,183.26897343967389,177.96307400563813,183.26897343967389,16199949,180.29249572753903,-0.021022541509595483
2015-09-07,179.7101287841797,182.03955031019265,178.52385716885811,180.7993441688128,10234633,179.7101287841797,-0.0032301230342910436
2015-09-08,183.03170776367188,183.96994685454465,177.96307138600227,180.3140611263742,12900468,183.03170776367188,0.018482981465564485
2015-09-09,188.5209197998047,189.52386296507024,183.44149982060765,185.7062171605128,17340694,188.5209197998047,0.029990497838879415
2015-09-10,187.0003204345703,187.75523097920453,184.51992269889632,185.7062086407648,11074406,187.0003204345703,-0.008065944972309391
2015-09-11,185.6954345703125,188.9630807028417,184.6709233461719,188.0787618110009,10634833,185.6954345703125,-0.006977987316948875
2015-09-14,186.32095336914065,186.71997677902945,183.7434988427404,185.86800982249665,7964072,186.32095336914065,0.003368520073073311
2015-09-15,187.0003204345703,187.64739072937024,184.5414907488632,185.9218891404333,11509788,187.0003204345703,0.003646219349702884
2015-09-16,188.19741821289065,189.232713560088,186.6121231123634,188.100362,13424811,188.19741821289065,0.006401581427980529
2015-09-18,193.12583923339844,194.0101437048256,189.18955482048256,189.4699394779432,34261453,193.12583923339844,0.026187506009953454
2015-09-21,189.3944549560547,191.57288569764955,188.9522955128591,189.80426232276508,12732187,189.3944549560547,-0.01932099967645584
2015-09-22,182.88072204589844,190.8611315256672,182.1473939,189.80426819863703,15745524,182.88072204589844,-0.03439241614369137
2015-09-23,183.40914916992188,184.800331661114,181.17679828699568,181.8238542186137,15221260,183.40914916992188,0.0028894632420075617
2015-09-24,180.6052246,182.902279570316,180.04444090065002,182.902279570316,29076982,180.6052246,-0.015287811881860569
2015-09-28,179.93658447265625,181.3709030048691,178.73952889057725,181.13365445263256,11624639,179.93658447265625,-0.003702219184548272
2015-09-29,181.33856201171875,183.3875844978456,178.1787560764428,179.01993888157423,15853471,181.33856201171875,0.00779150912067883
2015-09-30,185.98663330078125,186.5258490638488,180.8532923253865,183.54938553862428,17292020,185.98663330078125,0.025632006990119027
2015-10-01,186.5042419433593,188.4993441681776,185.18856209213808,188.4993441681776,8663393,186.5042419433593,0.0027830421648686876
2015-10-05,191.5297393798828,191.9611147745747,185.8895359699229,186.0944468412976,16015412,191.5297393798828,0.026945754070568206
2015-10-06,193.69741821289065,194.2258498805165,191.0444615,193.1797705711776,12330294,193.69741821289065,0.011317714105528287
2015-10-07,197.0944824,198.01115346518384,192.17683678354965,192.97486913810505,11515191,197.0944824,0.017537994148046243
2015-10-08,191.7670135498047,197.3317291110185,191.15230969549748,197.3317291110185,10753149,191.7670135498047,-0.027030025322491325
2015-10-09,191.3895874023437,195.29352042949287,190.127827424936,192.8346902399365,9327873,191.3895874023437,-0.0019681494771934815
2015-10-12,192.3385467529297,194.46305699645927,191.5297161860927,191.5297161860927,6212395,192.3385467529297,0.00495826007812572
2015-10-13,192.73760986328125,193.31996165670165,190.4297563433873,190.8934838525348,6162561,192.73760986328125,0.002074795287208664
2015-10-14,194.7542724609375,195.19643190062985,192.8130902956141,193.212113633668,8002587,194.7542724609375,0.010463254157228485
2015-10-15,194.91604614257807,196.49055715351653,194.13958186220376,195.7787970300152,9048478,194.91604614257807,0.0008306553668702144
2015-10-16,197.31021118164065,197.31021118164065,194.9160849116522,195.08862936429944,15246935,197.31021118164065,0.012283057687878962
2015-10-19,207.81411743164065,208.24547848093448,202.9611616480963,202.9611616480963,33505855,207.81411743164065,0.053235492411136676
2015-10-20,206.34744262695312,208.504305422754,205.5493959055996,208.13763414014025,18091895,206.34744262695312,-0.007057628340240041
2015-10-21,205.9807586669922,210.25134789167083,205.54938325480185,206.0885989205653,14404450,205.9807586669922,-0.0017770220715739304
2015-10-23,206.12098693847656,209.8739436004166,202.99353265212667,207.91119305154456,12153422,206.12098693847656,0.0006807833527358031
2015-10-26,203.3601837158203,207.70626144284748,203.0258645068572,207.46901286725333,10938775,203.3601837158203,-0.013394090837922756
2015-10-27,202.64840698242188,204.5248851059712,202.1846794645574,202.4866465917361,11601798,202.64840698242188,-0.0035000791226323935
2015-10-28,202.08761596679688,203.8023336380308,200.5670251553073,202.07683194113875,11958727,202.08761596679688,-0.0027673102590618504
2015-10-29,202.961166381836,203.8239172963436,201.65625598359057,201.88273493765087,13280382,202.961166381836,0.004322632096281698
2015-10-30,204.40625,206.1748733715781,202.76703493412072,203.19839595311697,13366359,204.40625,0.00712000055934503
2015-11-02,207.0160675048828,207.3827387890317,203.86704550616568,204.6866458850942,7222044,207.0160675048828,0.012767796996827618
2015-11-03,208.61216735839844,209.3131579183977,207.3288393327568,207.76021481631784,11373522,208.61216735839844,0.007710028853088691
2015-11-04,205.1827392578125,210.2945263332686,204.08273972941168,208.7847193889401,10033187,205.1827392578125,-0.016439252532639337
2015-11-05,202.0121307373047,205.11801655958985,201.2356664806825,204.6866411290672,10767454,202.0121307373047,-0.015452608401547496
2015-11-06,205.4199981689453,205.9268618159272,202.29254407444432,202.6268488983073,8367190,205.4199981689453,0.01686961777593532
2015-11-09,207.32882690429688,208.13764328932635,199.17585810973736,201.34351942474248,17031699,207.32882690429688,0.00929232183996831
2015-11-10,199.02487182617188,206.9513612716489,197.63368928389943,206.4121455758524,11486238,199.02487182617188,-0.040052100820297976
2015-11-13,201.24644470214844,202.4327163034476,197.2454560567677,197.36408033731803,13682323,201.24644470214844,0.011162287685917427
2015-11-16,201.5160522460937,203.17683542441023,199.4562457125348,199.72586075728728,15346549,201.5160522460937,0.001339688481673651
2015-11-17,200.1033172607422,202.5082272076332,199.7690124325844,202.3248987534821,8588142,200.1033172607422,-0.0070105332533323406
2015-11-18,196.7062530517578,200.86900234779324,196.26409357969672,200.0709556132637,11249222,196.7062530517578,-0.016976551191092315
2015-11-19,201.61314392089844,202.4651109,197.83863341612417,198.1945207304321,12183206,201.61314392089844,0.024945271403494784
2015-11-20,204.2229156494141,205.5062579279124,199.62879102525173,201.45134899778424,11304265,204.2229156494141,0.012944452319733513
2015-11-23,205.711166381836,206.6062693812653,204.0827351791231,204.90234999270405,10499517,205.711166381836,0.0072873836302325135
2015-11-24,208.72000122070312,209.56118410771228,205.1288195075481,205.5494109510527,14806176,208.72000122070312,0.014626502254535989
2015-11-26,213.2386016845703,213.95037612851868,208.8386043128044,209.43174008416327,23805828,213.2386016845703,0.02164910136757414
2015-11-27,211.16802978515625,214.06901914398404,210.1003824236632,213.31410853405853,10891864,211.16802978515625,-0.009710117600925328
2015-11-30,208.5905914306641,212.3219798639876,207.5552960683557,211.04942151562133,29919205,208.5905914306641,-0.012205627703750666
2015-12-01,208.3317413330078,211.1140917731812,207.32879821196565,207.92193398500936,12981379,208.3317413330078,-0.0012409480978068377
2015-12-02,210.9307861328125,211.30824144657555,208.02979670634872,208.4072520201117,7573628,210.9307861328125,0.012475510371942056
2015-12-03,210.76901245117188,213.30333060337225,210.1003884273676,210.2729328469561,11361395,210.76901245117188,-0.0007669514944051992
2015-12-04,208.2347106933593,210.5533485036212,207.3611901025212,209.7121655961029,13443688,208.2347106933593,-0.012024071889598531
2015-12-07,205.3444824,209.8631185319221,204.84840286805243,208.23467314588257,14483909,205.3444824,-0.013879666284913217
2015-12-08,202.9395904541016,205.6788050642084,201.9042951560251,204.6650778182628,7532164,202.9395904541016,-0.011711500196113445
2015-12-09,197.54742431640625,203.48959561180683,196.8895843109621,201.9258686,9174419,197.54742431640625,-0.02657030166282348
