Date,Close,High,Low,Open,Volume,Adj Close,Daily_Return,Dividends,Stock Splits
2021-10-13 18:30:00,1246.234130859375,1254.102783203125,1240.142333984375,1246.2110595703125,8623469,1223.0595703125,0.021008728601285664,0.0,0.0
2021-10-14 00:00:00,1223.05957,1230.7818997818822,1217.081054491215,1223.0369280495506,8623469,1223.05957,-0.018595671780706646,,
2021-10-17 18:30:00,1249.5570068359375,1266.8170166015625,1228.6510009765625,1231.5584716796875,13594479,1226.3206787109375,0.02166487838032083,0.0,0.0
2021-10-18 00:00:00,1226.3206787109375,1243.2597273294034,1205.8034336758178,1208.656838063519,13594479,1226.3206787109375,-0.01859565269762109,,
2021-10-18 18:30:00,1260.748291015625,1269.74755859375,1249.7415771484375,1257.033203125,8833409,1237.3037109375,0.028073906688808714,0.0,0.0
2021-10-19 00:00:00,1237.3038330078125,1246.1357531841286,1226.501796349313,1233.6578296621897,8833409,1237.3038330078125,-0.018595669075962995,,
2021-10-19 18:30:00,1246.234130859375,1265.7786865234375,1242.1268310546875,1265.7786865234375,12710570,1223.0595703125,0.007217546420957399,0.0,0.0
2021-10-20 00:00:00,1223.05957,1242.2406818392346,1219.0286485058557,1242.2406818392346,12710570,1223.05957,-0.018595671780706646,,
2021-10-20 18:30:00,1210.2833251953125,1258.9715576171875,1201.3763427734375,1258.6947021484375,20831669,1187.777099609375,-0.01044613452858012,0.0,0.0
2021-10-21 00:00:00,1187.7772216796875,1235.5600608138357,1179.0358711096487,1235.2883536749923,20831669,1187.7772216796875,-0.018595731302827767,,
2021-10-21 18:30:00,1212.544677734375,1229.8509521484375,1205.206787109375,1209.1295166015625,11027475,1189.9964599609375,0.02085193721737033,0.0,0.0
2021-10-22 00:00:00,1189.9964599609375,1206.9809106504802,1182.795023158092,1186.6448064236538,11027475,1189.9964599609375,-0.018595783056479687,,
2021-10-24 18:30:00,1200.730224609375,1236.819580078125,1186.0545654296875,1236.819580078125,17198417,1178.4017333984375,0.009019997125697232,0.0,0.0
2021-10-25 00:00:00,1178.401855,1213.8201056097269,1163.9990998346134,1213.8201056097269,17198417,1178.401855,-0.018595658834721918,,
2021-10-25 18:30:00,1228.0740966796875,1231.6968994140625,1201.353271484375,1207.791259765625,9750178,1205.2371826171875,0.04215220934091923,0.0,0.0
2021-10-26 00:00:00,1205.2371826171875,1208.7926167498356,1179.013250231775,1185.33151952741,9750178,1205.2371826171875,-0.01859571350315392,,
2021-10-26 18:30:00,1212.544677734375,1235.3427734375,1209.1064453125,1223.8975830078125,9896298,1189.9964599609375,0.006063117884663294,0.0,0.0
2021-10-27 00:00:00,1189.9964599609375,1212.3706072222662,1186.6221641632774,1201.1382490708493,9896298,1189.9964599609375,-0.018595783056479687,,
2021-10-27 18:30:00,1199.25341796875,1217.4134521484375,1195.515380859375,1209.1295166015625,9886181,1176.9525146484375,0.007778979450171031,0.0,0.0
2021-10-28 00:00:00,1176.9525146484375,1194.7748510901267,1173.283988789091,1186.6449607541929,9886181,1176.9525146484375,-0.018595655418756185,,
2021-10-28 18:30:00,1170.47900390625,1198.122802734375,1154.5341796875,1198.122802734375,14233025,1148.7132568359375,-0.005500231030239333,0.0,0.0
2021-10-29 00:00:00,1148.7132568359375,1175.843002928945,1133.0649360229452,1175.843002928945,14233025,1148.7132568359375,-0.018595589495987053,,
2021-10-31 18:30:00,1171.1943359375,1179.5936279296875,1151.0267333984375,1170.47900390625,15481114,1149.415283203125,0.019570662189000387,0.0,0.0
2021-11-01 00:00:00,1149.415039,1157.6581394917466,1129.6224692481337,1148.7130092033958,15481114,1149.415039,-0.01859580111448067,,
2021-11-01 18:30:00,1154.1187744140625,1175.901611328125,1151.5574951171875,1174.51708984375,10569130,1132.6571044921875,0.004092286297345371,0.0,0.0
2021-11-02 00:00:00,1132.6571044921875,1154.0348738636576,1130.143454028727,1152.6760985535552,10569130,1132.6571044921875,-0.018595720299906637,,
2021-11-02 18:30:00,1146.1810302734375,1162.9796142578125,1135.7510986328125,1156.5416259765625,11989430,1124.8670654296875,0.011939999959046155,0.0,0.0
2021-11-03 00:00:00,1124.8668212890625,1141.353021347838,1114.6308430788376,1135.0347529223884,11989430,1124.8668212890625,-0.018595848667369963,,
2021-11-03 18:30:00,1153.2188720703125,1156.010986328125,1149.1346435546875,1150.4959716796875,1705656,1131.77392578125,0.025204806688812642,0.0,0.0
2021-11-04 00:00:00,1131.7740478515625,1134.5142410032367,1127.7657681126252,1129.101781492045,1705656,1131.7740478515625,-0.018595623726007204,,
2021-11-07 18:30:00,1154.6495361328125,1162.9796142578125,1133.628173828125,1162.70263671875,20337183,1133.177978515625,0.020212062933121944,0.0,0.0
2021-11-08 00:00:00,1133.1781005859375,1141.3532756603024,1112.5476437566415,1141.081448693073,20337183,1133.1781005859375,-0.018595629994177965,,
2021-11-08 18:30:00,1163.76416015625,1167.0869140625,1147.773193359375,1156.05712890625,15682497,1142.1231689453125,0.026991396634383547,0.0,0.0
2021-11-09 00:00:00,1142.1231689453125,1145.384134,1126.4295651226153,1134.5594552172415,15682497,1142.1231689453125,-0.018595684548346925,,
2021-11-09 18:30:00,1176.7784423828125,1180.5166015625,1155.43408203125,1161.4566650390625,10253470,1154.895263671875,0.030342851261394355,0.0,0.0
2021-11-10 00:00:00,1154.895263671875,1158.5639086571884,1133.947819541091,1139.8584075840783,10253470,1154.895263671875,-0.01859583581989066,,
2021-11-10 18:30:00,1178.9244384765625,1186.2852783203125,1170.1558837890625,1172.232666015625,10722478,1157.00146484375,0.020806367088465727,0.0,0.0
2021-11-11 00:00:00,1157.001465,1164.2254244154967,1148.3959679290283,1150.4341308509872,10722478,1157.001465,-0.01859574096614025,,
2021-11-11 18:30:00,1196.7152099609375,1199.32275390625,1180.0550537109375,1182.7779541015625,8712341,1174.46142578125,0.03432471449890295,0.0,0.0
2021-11-12 00:00:00,1174.4615478515625,1177.0206028987552,1158.111197547698,1160.783463915503,8712341,1174.4615478515625,-0.018595620682469116,,
2021-11-14 18:30:00,1189.654296875,1200.9149169921875,1186.0545654296875,1199.8995361328125,4803269,1167.5318603515625,0.01293592714996028,0.0,0.0
2021-11-15 00:00:00,1167.531982421875,1178.5832047502895,1163.9991900791144,1177.5867054893083,4803269,1167.531982421875,-0.018595582356350282,,
2021-11-15 18:30:00,1162.010498046875,1188.362060546875,1151.442138671875,1187.0006103515625,11337581,1140.4019775390625,-0.004729193253915409,0.0,0.0
2021-11-16 00:00:00,1140.402099609375,1166.2636363626991,1130.0302662731583,1164.9275032865714,11337581,1140.402099609375,-0.01859569984420939,,
2021-11-16 18:30:00,1137.1356201171875,1153.2650146484375,1135.7510986328125,1153.2650146484375,10202029,1115.98974609375,-0.0028643225870124134,0.0,0.0
2021-11-17 00:00:00,1115.989746,1131.819202659116,1114.6309708056715,1131.819202659116,10202029,1115.989746,-0.018595736289580223,,
2021-11-17 18:30:00,1141.427490234375,1148.673095703125,1130.6976318359375,1135.28955078125,8505625,1120.201904296875,0.022793887063524254,0.0,0.0
2021-11-18 00:00:00,1120.2017822265625,1127.3126501781812,1109.67145366535,1114.177982402732,8505625,1120.2017822265625,-0.018595756795251273,,
2021-11-21 18:30:00,1090.8702392578125,1130.213134765625,1084.986083984375,1124.259765625,24124307,1070.5848388671875,-0.026184160241603416,0.0,0.0
2021-11-22 00:00:00,1070.584716796875,1109.196002657838,1064.8099816539602,1103.3533407297432,24124307,1070.584716796875,-0.01859572452424685,,
2021-11-22 18:30:00,1101.0693359375,1108.176513671875,1065.6031494140625,1076.7021484375,25326999,1080.5941162109375,0.028474737834697672,0.0,0.0
2021-11-23 00:00:00,1080.5941162109375,1087.5691305828452,1045.7874503355,1056.6800550508478,25326999,1080.5941162109375,-0.018595758739506585,,
2021-11-23 18:30:00,1085.1707763671875,1112.16845703125,1081.5479736328125,1098.36962890625,16820296,1064.9912109375,0.004235318411965672,0.0,0.0
2021-11-24 00:00:00,1064.991211,1091.4868494573443,1061.4357769402943,1077.9446209027212,16820296,1064.991211,-0.01859575083171916,,
2021-11-24 18:30:00,1150.4959716796875,1154.672607421875,1087.8243408203125,1095.13916015625,42401936,1129.101806640625,0.08028682283621924,0.0,0.0
2021-11-25 00:00:00,1129.1016845703125,1133.2006528139436,1067.5954770563671,1074.7742721480845,42401936,1129.1016845703125,-0.0185957079694421,,
2021-11-25 18:30:00,1113.41455078125,1143.4119873046875,1108.2918701171875,1138.8892822265625,15763138,1092.7098388671875,-0.01389346416131898,0.0,0.0
2021-11-26 00:00:00,1092.7098388671875,1122.149452357917,1087.68241798512,1117.7108501017365,15763138,1092.7098388671875,-0.01859569007745998,,
2021-11-28 18:30:00,1126.7518310546875,1153.7496337890625,1107.1842041015625,1125.644287109375,24325354,1105.7991943359375,0.031153734483430062,0.0,0.0
2021-11-29 00:00:00,1105.7991943359375,1132.2949564813318,1086.5954393266577,1104.712245845007,24325354,1105.7991943359375,-0.01859560920272696,,
2021-11-29 18:30:00,1110.0916748046875,1142.62744140625,1102.453857421875,1138.9815673828125,32172299,1089.44873046875,0.0038817901936778476,0.0,0.0
2021-11-30 00:00:00,1089.448486328125,1121.3792200504852,1081.952701272337,1117.8011444497688,32172299,1089.448486328125,-0.018595931259636322,,
2021-11-30 18:30:00,1138.5201416015625,1141.7506103515625,1119.1832275390625,1122.8291015625,10104610,1117.3485107421875,0.04504265772017235,0.0,0.0
2021-12-01 00:00:00,1117.348633,1120.519028933976,1098.3713010103995,1101.9493776790864,10104610,1117.348633,-0.018595638169194184,,
2021-12-01 18:30:00,1145.8348388671875,1151.995849609375,1136.0279541015625,1139.76611328125,12720411,1124.5272216796875,0.025494465224076057,0.0,0.0
2021-12-02 00:00:00,1124.5272216796875,1130.5736640269113,1114.9027029403865,1118.571348380323,12720411,1124.5272216796875,-0.018595714203074376,,
2021-12-02 18:30:00,1111.406982421875,1153.057373046875,1107.599609375,1153.01123046875,19222481,1090.7396240234375,-0.011667338064271116,0.0,0.0
2021-12-03 00:00:00,1090.7396240234375,1131.6154976946157,1087.0030516324528,1131.5702131686844,19222481,1090.7396240234375,-0.018595670825642174,,
2021-12-05 18:30:00,1090.3394775390625,1119.1370849609375,1087.8243408203125,1114.983642578125,10332254,1070.0638427734375,-0.00036685793342594586,0.0,0.0
2021-12-06 00:00:00,1070.063720703125,1098.32581299639,1067.595355014471,1094.2496072811668,10332254,1070.063720703125,-0.018595820158415877,,
2021-12-06 18:30:00,1099.223388671875,1109.445556640625,1089.1396484375,1096.5928955078125,11235122,1078.7825927734375,0.027250403321392502,0.0,0.0
2021-12-07 00:00:00,1078.7825927734375,1088.8146726752468,1068.8863664494722,1076.2010153934032,11235122,1078.7825927734375,-0.018595670460701208,,
2021-12-07 18:30:00,1115.9527587890625,1122.2752685546875,1110.507080078125,1118.7218017578125,8744178,1095.20068359375,0.034455659800798566,0.0,0.0
2021-12-08 00:00:00,1095.200927734375,1101.4058665244686,1089.8565147837464,1097.9184786382343,8744178,1095.200927734375,-0.018595617862180447,,
2021-12-08 18:30:00,1133.6512451171875,1142.1658935546875,1119.1370849609375,1123.7520751953125,13213547,1112.5701904296875,0.03510800293271665,0.0,0.0
2021-12-09 00:00:00,1112.570313,1120.926625884508,1098.326051956675,1102.855224,13213547,1112.570313,-0.01859560619545597,,
2021-12-09 18:30:00,1134.8050537109375,1138.05859375,1121.6060791015625,1126.1749267578125,8364414,1113.7025146484375,0.0199850206779133,0.0,0.0
2021-12-10 00:00:00,1113.7025146484375,1116.8955527047665,1100.7489847314073,1105.2328712872277,8364414,1113.7025146484375,-0.018595739412238577,,
2021-12-12 18:30:00,1112.0531005859375,1141.7967529296875,1109.445556640625,1141.5198974609375,12901733,1091.3736572265625,-0.0014810185312553736,0.0,0.0
2021-12-13 00:00:00,1091.3736572265625,1120.5642045309762,1088.8146024741634,1120.2924973928066,12901733,1091.3736572265625,-0.018595733736526676,,
2021-12-13 18:30:00,1098.4388427734375,1110.36865234375,1095.32373046875,1098.36962890625,12991523,1078.012451171875,0.006473663259226159,0.0,0.0
2021-12-14 00:00:00,1078.012451171875,1089.7204159270498,1074.9552669933066,1077.944524394601,12991523,1078.012451171875,-0.01859583875419779,,
2021-12-14 18:30:00,1095.2314453125,1109.9071044921875,1089.647216796875,1100.215576171875,9366969,1074.86474609375,0.01597290840370791,0.0,0.0
2021-12-15 00:00:00,1074.8648681640625,1089.2676234327396,1069.384482,1079.7563157042175,9366969,1074.8648681640625,-0.018595683346752656,,
2021-12-15 18:30:00,1109.3994140625,1114.7528076171875,1093.131591796875,1110.2301025390625,9761279,1088.769287109375,0.032129197745038196,0.0,0.0
2021-12-16 00:00:00,1088.7691650390625,1094.023007574745,1072.8038571070083,1089.5844061394005,9761279,1088.7691650390625,-0.01859587156972775,,
2021-12-16 18:30:00,1080.1173095703125,1111.2916259765625,1070.6795654296875,1106.69970703125,21049821,1060.0318603515625,-0.007946455269459807,0.0,0.0
2021-12-17 00:00:00,1060.0316162109375,1090.6262198818429,1050.7693748912868,1086.1196915464664,21049821,1060.0316162109375,-0.018595844341542267,,
2021-12-19 18:30:00,1050.9967041015625,1069.6873779296875,1037.0362548828125,1069.6873779296875,14325846,1031.4527587890625,-0.008523247770354403,0.0,0.0
2021-12-20 00:00:00,1031.452637,1049.7957435304404,1017.7517924627566,1049.7957435304404,14325846,1031.452637,-0.018595745377022355,,
2021-12-20 18:30:00,1066.6414794921875,1082.6785888671875,1057.8499755859375,1066.6876220703125,12836561,1046.806396484375,0.034115810295017424,0.0,0.0
2021-12-21 00:00:00,1046.806396484375,1062.5452825090044,1038.1783778851348,1046.851681002988,12836561,1046.806396484375,-0.01859582942269944,,
2021-12-21 18:30:00,1091.9547119140625,1094.6314697265625,1071.6026611328125,1072.94091796875,17658543,1071.64892578125,0.04312957542227003,0.0,0.0
2021-12-22 00:00:00,1071.648926,1074.275907104783,1051.675337939918,1052.9887088013688,17658543,1071.648926,-0.018595813262684557,,
2021-12-22 18:30:00,1091.5625,1098.36962890625,1088.23974609375,1095.6005859375,9072401,1071.2642822265625,0.018582180709431295,0.0,0.0
2021-12-23 00:00:00,1071.26416,1077.944705915956,1068.0031950967275,1075.2271551661324,9072401,1071.26416,-0.018595673632980314,,
2021-12-23 18:30:00,1095.046875,1103.9075927734375,1078.7789306640625,1093.754638671875,7886494,1074.6837158203125,0.022200607364667224,0.0,0.0
2021-12-24 00:00:00,1074.6837158203125,1083.3796623765666,1058.718285237532,1073.4155095265614,7886494,1074.6837158203125,-0.01859569635289582,,
2021-12-26 18:30:00,1093.8699951171875,1097.4466552734375,1083.6478271484375,1089.85498046875,4017223,1073.5286865234375,0.017852954329200088,0.0,0.0
2021-12-27 00:00:00,1073.5286865234375,1077.0388360812635,1063.4966072069749,1069.588333994207,4017223,1073.5286865234375,-0.01859572772317497,,
2021-12-27 18:30:00,1106.8612060546875,1109.837890625,1095.1622314453125,1096.3389892578125,6374613,1086.2783203125,0.03104949122430578,0.0,0.0
2021-12-28 00:00:00,1086.2784423828125,1089.1997736760372,1074.797017388756,1075.951892667275,6374613,1086.2784423828125,-0.018595613939023536,,
2021-12-28 18:30:00,1108.75341796875,1116.3681640625,1099.3387451171875,1103.4461669921875,15425312,1088.1353759765625,0.020689884571986283,0.0,0.0
2021-12-29 00:00:00,1088.1353759765625,1095.6085205634522,1078.8957755234703,1082.926817028114,15425312,1088.1353759765625,-0.01859569644435466,,
2021-12-29 18:30:00,1088.7242431640625,1109.884033203125,1082.4940185546875,1107.599609375,29333171,1068.4786376953125,0.0005411708878333421,0.0,0.0
2021-12-30 00:00:00,1068.4786376953125,1089.2449463146104,1062.3642685656102,1087.0030029803645,29333171,1068.4786376953125,-0.018595714751342363,,
2021-12-30 18:30:00,1092.90087890625,1100.16943359375,1089.1396484375,1095.13916015625,9477290,1072.5775146484375,0.022857023387585773,0.0,0.0
2021-12-31 00:00:00,1072.5777587890625,1079.7111505236876,1068.8864705630906,1074.774417912502,9477290,1072.5777587890625,-0.018595574868167764,,
2022-01-02 18:30:00,1109.3763427734375,1111.2685546875,1090.7779541015625,1091.4471435546875,5421611,1088.74658203125,0.03430854656721616,0.0,0.0
2022-01-03 00:00:00,1088.7467041015625,1090.603728995159,1070.4941656370395,1071.1509110384136,5421611,1088.7467041015625,-0.018595708125793475,,
2022-01-03 18:30:00,1134.4127197265625,1135.7510986328125,1109.445556640625,1114.9375,10847728,1113.317626953125,0.041943654527692775,0.0,0.0
2022-01-04 00:00:00,1113.3175048828125,1114.6309956772857,1088.814624,1094.2044407783767,10847728,1113.3175048828125,-0.01859571430831164,,
2022-01-04 18:30:00,1139.719970703125,1143.1351318359375,1122.8060302734375,1136.212646484375,11643813,1118.5260009765625,0.02371512682097965,0.0,0.0
2022-01-05 00:00:00,1118.5260009765625,1121.8776545605729,1101.9265882823174,1115.0838981501056,11643813,1118.5260009765625,-0.018595769374373017,,
2022-01-05 18:30:00,1115.21435546875,1132.5206298828125,1111.7530517578125,1131.2283935546875,14447422,1094.47607421875,-0.0029607228664521035,0.0,0.0
2022-01-06 00:00:00,1094.4761962890625,1111.4606489189575,1091.0792578429505,1110.1924425923644,14447422,1094.4761962890625,-0.018595670938051034,,
2022-01-06 18:30:00,1124.213623046875,1134.3896484375,1112.929931640625,1121.883056640625,13112115,1103.3079833984375,0.027170464610048572,0.0,0.0
2022-01-07 00:00:00,1103.3079833984375,1113.294777565113,1092.2341211399646,1101.0207557139988,13112115,1103.3079833984375,-0.018595789287607523,,
2022-01-09 18:30:00,1125.1365966796875,1133.9051513671875,1115.0067138671875,1131.59765625,9246731,1104.2138671875,0.019784696213303032,0.0,0.0
2022-01-10 00:00:00,1104.213867,1112.8193642531028,1094.2723568788356,1110.5547786779955,9246731,1104.213867,-0.01859572405824428,,
2022-01-10 18:30:00,1133.2359619140625,1142.18896484375,1123.7520751953125,1124.213623046875,16205164,1112.1627197265625,0.02628303789818509,0.0,0.0
2022-01-11 00:00:00,1112.162598,1120.9491128479206,1102.8550708538112,1103.3080358803263,16205164,1112.162598,-0.01859574230107308,,
2022-01-11 18:30:00,1163.4871826171875,1165.2640380859375,1137.5970458984375,1140.5045166015625,14800442,1141.851318359375,0.04614845411047308,0.0,0.0
2022-01-12 00:00:00,1141.851318359375,1143.595131948247,1116.4426269818646,1119.2960312179016,14800442,1141.851318359375,-0.018595704861263718,,
2022-01-12 18:30:00,1170.04052734375,1172.671142578125,1157.626220703125,1163.5565185546875,11856712,1148.2828369140625,0.024687285052906516,0.0,0.0
2022-01-13 00:00:00,1148.282715,1150.8644117443653,1136.0992618786104,1141.9192812349345,11856712,1148.282715,-0.018595776672065356,,
2022-01-13 18:30:00,1171.748046875,1184.8084716796875,1165.6793212890625,1169.902099609375,19930176,1149.9586181640625,0.020435152047899585,0.0,0.0
2022-01-14 00:00:00,1149.958496,1162.776052313962,1144.0026230998735,1148.146875628832,19930176,1149.958496,-0.0185957646211673,,
2022-01-16 18:30:00,1177.8629150390625,1183.7470703125,1170.8250732421875,1171.28662109375,8036453,1155.9595947265625,0.024265587963500312,0.0,0.0
2022-01-17 00:00:00,1155.959716796875,1161.7344520199854,1149.0527486713804,1149.5057137125311,8036453,1155.959716796875,-0.018595710895152107,,
2022-01-17 18:30:00,1163.810302734375,1182.5240478515625,1161.0181884765625,1179.0167236328125,6215029,1142.1683349609375,0.0067914009661631525,0.0,0.0
2022-01-18 00:00:00,1142.1685791015625,1160.5343313379433,1139.4283858183082,1157.0922278353653,6215029,1142.1685791015625,-0.018595576600383468,,
2022-01-18 18:30:00,1163.718017578125,1173.132568359375,1157.903076171875,1167.5946044921875,9755485,1142.077880859375,0.018867125983726085,0.0,0.0
2022-01-19 00:00:00,1142.0777587890625,1151.3172385374578,1136.370950826631,1145.882257497244,9755485,1142.0777587890625,-0.018595792504870867,,
2022-01-19 18:30:00,1143.3427734375,1158.341552734375,1132.9820556640625,1153.772705078125,16494486,1122.0814208984375,0.0011076431869041503,0.0,0.0
2022-01-20 00:00:00,1122.081543,1136.8014098425183,1111.913489734347,1132.3175229917704,16494486,1122.081543,-0.0185956748329964,,
2022-01-20 18:30:00,1143.52734375,1154.7879638671875,1131.59765625,1131.59765625,13338594,1122.2625732421875,0.019112515381602746,0.0,0.0
